iter	Passed	Remaining
1683	7334	1376
1684	7338	1371
1685	7342	1367
1686	7346	1363
1687	7350	1358
1688	7355	1354
1689	7359	1349
1690	7363	1345
1691	7367	1341
1692	7371	1336
1693	7375	1332
1694	7379	1327
1695	7383	1323
1696	7388	1319
1697	7392	1314
1698	7396	1310
1699	7400	1306
1700	7404	1301
1701	7409	1297
1702	7413	1292
1703	7417	1288
1704	7421	1284
1705	7425	1279
1706	7429	1275
1707	7433	1270
1708	7437	1266
1709	7442	1262
1710	7446	1257
1711	7450	1253
1712	7454	1248
1713	7458	1244
1714	7463	1240
1715	7467	1235
1716	7470	1231
1717	7474	1226
1718	7478	1222
1719	7482	1218
1720	7486	1213
1721	7491	1209
1722	7494	1204
1723	7498	1200
1724	7503	1196
1725	7507	1191
1726	7511	1187
1727	7515	1182
1728	7519	1178
1729	7523	1174
1730	7527	1169
1731	7532	1165
1732	7536	1161
1733	7541	1156
1734	7545	1152
1735	7549	1148
1736	7553	1143
1737	7557	1139
1738	7561	1134
1739	7566	1130
1740	7570	1126
1741	7574	1121
1742	7578	1117
1743	7582	1113
1744	7586	1108
1745	7591	1104
1746	7595	1099
1747	7599	1095
1748	7603	1091
1749	7607	1086
1750	7612	1082
1751	7616	1078
1752	7620	1073
1753	7624	1069
1754	7629	1065
1755	7633	1060
1756	7637	1056
1757	7640	1051
1758	7644	1047
1759	7648	1042
1760	7652	1038
1761	7656	1034
1762	7660	1029
1763	7665	1025
1764	7669	1021
1765	7673	1016
1766	7677	1012
1767	7681	1007
1768	7685	1003
1769	7689	999
1770	7693	994
1771	7697	990
1772	7701	985
1773	7705	981
1774	7709	977
1775	7713	972
1776	7717	968
1777	7721	964
1778	7726	959
1779	7730	955
1780	7734	951
1781	7739	946
1782	7742	942
1783	7747	937
1784	7751	933
1785	7755	929
1786	7759	924
1787	7764	920
1788	7768	916
1789	7772	911
1790	7776	907
1791	7780	903
1792	7784	898
1793	7788	894
1794	7792	889
1795	7796	885
1796	7800	881
1797	7804	876
1798	7809	872
1799	7814	868
1800	7818	863
1801	7822	859
1802	7826	855
1803	7830	850
1804	7834	846
1805	7838	842
1806	7842	837
1807	7846	833
1808	7850	828
1809	7855	824
1810	7859	820
1811	7864	815
1812	7868	811
1813	7873	807
1814	7877	802
1815	7881	798
1816	7886	794
1817	7890	789
1818	7894	785
1819	7898	781
1820	7903	776
1821	7907	772
1822	7911	768
1823	7916	763
1824	7920	759
1825	7924	755
1826	7929	750
1827	7933	746
1828	7938	742
1829	7943	737
1830	7947	733
1831	7951	729
1832	7956	724
1833	7960	720
1834	7964	716
1835	7969	711
1836	7973	707
1837	7977	703
1838	7982	698
1839	7987	694
1840	7991	690
1841	7995	685
1842	8000	681
1843	8004	677
1844	8009	672
1845	8013	668
1846	8017	664
1847	8022	659
1848	8026	655
1849	8030	651
1850	8035	646
1851	8039	642
1852	8044	638
1853	8048	633
1854	8053	629
1855	8056	625
1856	8060	620
1857	8064	616
1858	8068	611
1859	8072	607
1860	8077	603
1861	8081	598
1862	8086	594
1863	8091	590
1864	8095	585
1865	8099	581
1866	8103	577
1867	8108	572
1868	8112	568
1869	8117	564
1870	8121	559
1871	8125	555
1872	8129	551
1873	8134	546
1874	8138	542
1875	8142	538
1876	8146	533
1877	8151	529
1878	8155	525
1879	8160	520
1880	8164	516
1881	8169	512
1882	8173	507
1883	8177	503
1884	8182	499
1885	8186	494
1886	8190	490
1887	8194	486
1888	8198	481
1889	8203	477
1890	8207	473
1891	8212	468
1892	8216	464
1893	8221	460
1894	8226	455
1895	8231	451
1896	8236	447
1897	8240	442
1898	8244	438
1899	8248	434
1900	8253	429
1901	8257	425
1902	8262	421
1903	8266	416
1904	8271	412
1905	8275	408
1906	8279	403
1907	8284	399
1908	8288	395
1909	8293	390
1910	8297	386
1911	8301	382
1912	8305	377
1913	8310	373
1914	8314	369
1915	8318	364
1916	8323	360
1917	8327	356
1918	8332	351
1919	8336	347
1920	8341	343
1921	8345	338
1922	8350	334
1923	8355	330
1924	8359	325
1925	8364	321
1926	8368	317
1927	8373	312
1928	8377	308
1929	8381	304
1930	8386	299
1931	8390	295
1932	8395	290
1933	8399	286
1934	8404	282
1935	8408	277
1936	8412	273
1937	8416	269
1938	8420	264
1939	8425	260
1940	8429	256
1941	8433	251
1942	8437	247
1943	8441	243
1944	8445	238
1945	8449	234
1946	8453	230
1947	8458	225
1948	8462	221
1949	8466	217
1950	8471	212
1951	8475	208
1952	8480	204
1953	8484	199
1954	8488	195
1955	8492	191
1956	8496	186
1957	8500	182
1958	8504	177
1959	8508	173
1960	8513	169
1961	8517	164
1962	8523	160
1963	8527	156
1964	8531	151
1965	8535	147
1966	8539	143
1967	8544	138
1968	8548	134
1969	8551	130
1970	8555	125
1971	8559	121
1972	8563	117
1973	8568	112
1974	8572	108
1975	8575	104
1976	8579	99
1977	8584	95
1978	8588	91
1979	8592	86
1980	8596	82
1981	8601	78
1982	8605	73
1983	8609	69
1984	8613	65
1985	8617	60
1986	8621	56
1987	8625	52
1988	8629	47
1989	8633	43
1990	8637	39
1991	8641	34
1992	8645	30
1993	8650	26
1994	8654	21
1995	8658	17
1996	8662	13
1997	8666	8
1998	8670	4
1999	8674	0
